Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,TweetsTokenized
"Black history is Canadian history. Tonight in Ottawa, we came together to recognize &amp; celebrate the many contributions that Black Canadians have made to our country, and to talk about the work we still need to do to create more opportunities for everyone. #BHM2020",292,2020-02-25 03:38:09,Twitter for iPhone,1991,322,JustinTrudeau,1232147746049732610,False,https://t.co/XbBgXiWokN,en,February,"['black', 'history', 'canadian', 'history', 'tonight', 'ottawa', 'came', 'together', 'recognize', 'celebrate', 'contributions', 'black', 'canadians', 'country', 'talk', 'work', 'still', 'create', 'opportunities', 'everyone', '#bhm2020']"
"More than 1 million Canadians have been lifted out of poverty since 2015. That’s 334,000 children who don’t have to go to school hungry. That’s 73,000 seniors who can enjoy a more secure retirement. And that’s more people &amp; families who are no longer struggling to make ends meet.",308,2020-02-24 20:51:49,Twitter Web App,3794,749,JustinTrudeau,1232045489543090182,False,https://t.co/kotHY7MC0a,en,February,"['1', 'million', 'canadians', 'lifted', 'poverty', '2015', '334000', 'children', 'school', 'hungry', '73000', 'seniors', 'enjoy', 'secure', 'retirement', 'people', 'families', 'longer', 'struggling', 'ends', 'meet']"
"This morning, I met with the Incident Response Group to discuss our ongoing work &amp; address the latest developments. We continue to work directly with premiers &amp; Indigenous leaders to end the blockades &amp; restore rail service across the country. More here:",290,2020-02-24 18:27:26,Twitter Web App,504,93,JustinTrudeau,1232009152202969091,False,https://t.co/WHw4Doymje,en,February,"['morning', 'incident', 'response', 'group', 'discuss', 'ongoing', 'work', 'address', 'latest', 'developments', 'continue', 'work', 'directly', 'premiers', 'indigenous', 'leaders', 'end', 'blockades', 'restore', 'rail', 'service', 'across', 'country']"
We’re focused on ending the blockades and supporting the Canadians impacted across the country. I called opposition leaders earlier today to give them an update on the situation and the work we’re continuing to do to find a peaceful and lasting resolution.,256,2020-02-24 18:00:51,Twitter Web App,2512,286,JustinTrudeau,1232002464750166021,False,,en,February,"['focused', 'ending', 'blockades', 'supporting', 'canadians', 'impacted', 'across', 'country', 'called', 'opposition', 'leaders', 'earlier', 'give', 'update', 'situation', 'work', 'continuing', 'find', 'peaceful', 'lasting', 'resolution']"
"We’re committed to creating good jobs and developing our natural resources sustainably, in Alberta and across the country. This evening, I spoke with Premier @jkenney about that and the decision announced by Teck Resources Limited. More on our call here:",278,2020-02-24 04:12:36,Twitter for iPhone,1315,261,JustinTrudeau,1231794029198704640,False,https://t.co/w9pRCS7ur3,en,February,"['committed', 'creating', 'good', 'jobs', 'developing', 'natural', 'resources', 'sustainably', 'alberta', 'across', 'country', 'evening', 'spoke', 'premier', '@jkenney', 'decision', 'announced', 'teck', 'resources', 'limited', 'call']"
"I spoke with Premiers @fordnation, @francoislegault, and @jjhorgan about the blockades and the ongoing work we’re doing to reach a resolution.",166,2020-02-24 01:34:32,Twitter for iPhone,653,131,JustinTrudeau,1231754248934785025,False,https://t.co/48bBdhd9ct,en,February,"['spoke', 'premiers', '@fordnation', '@francoislegault', '@jjhorgan', 'blockades', 'ongoing', 'work', 'reach', 'resolution']"
"Members of the Incident Response Group have been focused on restoring rail service, keeping Canadians safe from the coronavirus, and helping families affected by the tragic event in Iran. We met this morning to talk about next steps. Get the details here:",279,2020-02-21 21:08:40,Twitter Web App,526,98,JustinTrudeau,1230962567201337344,False,https://t.co/bQGNZKhCpE,en,February,"['members', 'incident', 'response', 'group', 'focused', 'restoring', 'rail', 'service', 'keeping', 'canadians', 'safe', 'coronavirus', 'helping', 'families', 'affected', 'tragic', 'event', 'iran', 'morning', 'talk', 'next', 'steps', 'details']"
"LIVE FROM THE NATIONAL PRESS THEATRE IN OTTAWA - I’m giving an update on what we’re doing to end the blockades &amp; restore rail service across the country, keep Canadians safe from COVID-19, and support families of the victims of Flight PS752. Watch it here:",284,2020-02-21 20:07:50,Twitter Web App,523,95,JustinTrudeau,1230947258495053824,False,https://t.co/tJval22vSf,en,February,"['live', 'national', 'press', 'theatre', 'ottawa', 'giving', 'update', 'end', 'blockades', 'restore', 'rail', 'service', 'across', 'country', 'canadians', 'safe', 'covid19', 'support', 'families', 'victims', 'flight', 'ps752', 'watch']"
"A passionate champion for his community, Robert H. Lee had an immense impact on Vancouver &amp; the University of British Columbia. His vision &amp; legacy will live on. My thoughts are with his family, colleagues, and all who knew him.",236,2020-02-21 16:10:47,Twitter Web App,529,74,JustinTrudeau,1230887600371720192,False,,en,February,"['passionate', 'champion', 'community', 'robert', 'h', 'lee', 'immense', 'impact', 'vancouver', 'university', 'british', 'columbia', 'vision', 'legacy', 'live', 'thoughts', 'family', 'colleagues']"
"In 2017, Canada &amp; its partners launched the Lima Group to restore democracy and respect for human rights in Venezuela. Yesterday in Ottawa, @FP_Champagne met with members to send the message that it is time to stop this human tragedy.",262,2020-02-21 14:21:14,Twitter for iPhone,881,361,JustinTrudeau,1230860031500996608,False,https://t.co/oeC3iXbqfk,en,February,"['2017', 'canada', 'partners', 'launched', 'lima', 'group', 'restore', 'democracy', 'respect', 'human', 'rights', 'venezuela', 'yesterday', 'ottawa', '@fp_champagne', 'members', 'send', 'message', 'stop', 'human', 'tragedy']"
"Yesterday I spoke with premiers about the work we’re doing to restore rail service and find a peaceful, lasting resolution to the situation. We need to continue working together on this issue. Read more about our conference call:",253,2020-02-21 13:35:13,Twitter for iPhone,665,96,JustinTrudeau,1230848451975491585,False,https://t.co/Og2j26V1iB,en,February,"['yesterday', 'spoke', 'premiers', 'work', 'restore', 'rail', 'service', 'find', 'peaceful', 'lasting', 'resolution', 'situation', 'continue', 'working', 'together', 'issue', 'conference', 'call']"
Canada condemns last night’s terrible attack in Germany. We must stand united against racism and hate. Our deepest sympathies to the victims and their families - we’re keeping you in our thoughts today.,202,2020-02-20 16:14:10,Twitter Web App,4411,594,JustinTrudeau,1230526062737707008,False,,en,February,"['canada', 'condemns', 'nights', 'terrible', 'attack', 'germany', 'stand', 'united', 'racism', 'hate', 'deepest', 'sympathies', 'victims', 'families', 'keeping', 'thoughts']"
"This afternoon, I had a call with @PremierScottMoe. Read a summary of our conversation:",111,2020-02-20 02:23:52,Twitter for iPhone,313,55,JustinTrudeau,1230317110737428480,False,https://t.co/xifl98rQ6c,en,February,"['afternoon', 'call', '@premierscottmoe', 'summary', 'conversation']"
"We will continue working around the clock to find a lasting &amp; peaceful resolution to the blockades across Canada. @Carolyn_Bennett, @MarcMillerVM, @BillBlair, and I discussed the latest developments earlier today.",241,2020-02-20 00:39:21,Twitter for iPhone,1630,208,JustinTrudeau,1230290809750261761,False,https://t.co/sUwYJ5sUNj,en,February,"['continue', 'working', 'clock', 'find', 'lasting', 'peaceful', 'resolution', 'blockades', 'across', 'canada', '@carolyn_bennett', '@marcmillervm', '@billblair', 'discussed', 'latest', 'developments', 'earlier']"
"Investing in housing changes peoples’ lives – that’s why we launched the National Housing Strategy in 2017. And today, @HonAhmedHussen announced that more families in Ottawa will soon have access to stable &amp; affordable housing because of it. More here:",304,2020-02-19 22:45:17,Twitter for iPhone,577,100,JustinTrudeau,1230262103673626624,False,https://t.co/O65LkMQiGn,en,February,"['investing', 'housing', 'changes', 'peoples', 'lives', 'launched', 'national', 'housing', 'strategy', '2017', '@honahmedhussen', 'announced', 'families', 'ottawa', 'soon', 'access', 'stable', 'affordable', 'housing']"
Premier @jjhorgan and I spoke on the phone again today to talk about the impact of the ongoing blockades. We’re focused on achieving a quick and peaceful resolution. More on this afternoon’s call:,220,2020-02-19 02:36:56,Twitter for iPhone,674,112,JustinTrudeau,1229958013718605826,False,https://t.co/pYsXCMxOTV,en,February,"['premier', '@jjhorgan', 'spoke', 'phone', 'talk', 'impact', 'ongoing', 'blockades', 'focused', 'achieving', 'quick', 'peaceful', 'resolution', 'afternoons', 'call']"
"Today in the House, I spoke about the blockades affecting rail service across the country and the work we’re doing to reach a peaceful resolution. Watch my full statement:",219,2020-02-19 00:10:49,Twitter for iPhone,2322,277,JustinTrudeau,1229921240351154177,False,https://t.co/xKWgycYs0M,en,February,"['house', 'spoke', 'blockades', 'affecting', 'rail', 'service', 'across', 'country', 'work', 'reach', 'peaceful', 'resolution', 'watch', 'full', 'statement']"
"Premier @DwightBallNL has worked hard for people in his home province &amp; across Atlantic Canada. On behalf of Canadians, I thank him for his many years of public service &amp; wish him the very best. My statement:",240,2020-02-18 14:18:47,Twitter Web App,420,69,JustinTrudeau,1229772250385207296,False,https://t.co/vfYjtxYDDX,en,February,"['premier', '@dwightballnl', 'worked', 'hard', 'people', 'home', 'province', 'across', 'atlantic', 'canada', 'behalf', 'canadians', 'thank', 'public', 'service', 'wish', 'best', 'statement']"
"Earlier today, I spoke on the phone with Premier @francoislegault about the infrastructure disruptions caused by blockades across Canada. We discussed the coordination committee set up last week &amp; the need for service to resume quickly. Get the details:",281,2020-02-18 00:14:01,Twitter for iPhone,498,62,JustinTrudeau,1229559661059289089,False,https://t.co/ByKTmJnR1W,en,February,"['earlier', 'spoke', 'phone', 'premier', '@francoislegault', 'infrastructure', 'disruptions', 'caused', 'blockades', 'across', 'canada', 'discussed', 'coordination', 'committee', 'set', 'week', 'service', 'resume', 'quickly', 'details']"
"Premier @dennyking and I spoke today about the ongoing railway blockades, the recent protest on the Confederation Bridge, and our commitment to working together toward a resolution. More on our phone call here:",234,2020-02-17 23:51:12,Twitter for iPhone,312,50,JustinTrudeau,1229553917907918848,False,https://t.co/XHtUkMV06C,en,February,"['premier', '@dennyking', 'spoke', 'ongoing', 'railway', 'blockades', 'recent', 'protest', 'confederation', 'bridge', 'commitment', 'working', 'together', 'toward', 'resolution', 'phone', 'call']"
I met with the Incident Response Group this morning to address the ongoing blockades &amp; infrastructure disruptions across the country. We’re engaged at all levels and committed to resolving this situation quickly &amp; peacefully to restore rail service. More:,287,2020-02-17 21:31:27,Twitter for iPhone,1127,184,JustinTrudeau,1229518747414794240,False,https://t.co/XqKEKhChSq,en,February,"['incident', 'response', 'group', 'morning', 'address', 'ongoing', 'blockades', 'infrastructure', 'disruptions', 'across', 'country', 'engaged', 'levels', 'committed', 'resolving', 'situation', 'quickly', 'peacefully', 'restore', 'rail', 'service']"
"Yesterday evening, I spoke with Premier @fordnation about the blockades &amp; our work towards a resolution to restore rail service in Ontario and across the country. More on our call:",208,2020-02-17 18:43:23,Twitter for iPhone,591,133,JustinTrudeau,1229476452976021509,False,https://t.co/uYiXCyemAj,en,February,"['yesterday', 'evening', 'spoke', 'premier', '@fordnation', 'blockades', 'work', 'towards', 'resolution', 'restore', 'rail', 'service', 'ontario', 'across', 'country', 'call']"
"Tomorrow morning, I’ll convene an Incident Response Group meeting with @MarcMillerVM, @Carolyn_Bennett, @MarcGarneau, @BillBlair, @cafreeland, @pablorodriguez &amp; @Bill_Morneau to address infrastructure disruptions across the country &amp; discuss the path forward. Details to follow.",286,2020-02-16 23:43:42,Twitter for iPhone,2491,471,JustinTrudeau,1229189640252534784,False,,en,February,"['tomorrow', 'morning', 'convene', 'incident', 'response', 'group', 'meeting', '@marcmillervm', '@carolyn_bennett', '@marcgarneau', '@billblair', '@cafreeland', '@pablorodriguez', '@bill_morneau', 'address', 'infrastructure', 'disruptions', 'across', 'country', 'discuss', 'path', 'forward', 'details', 'follow']"
