Tweets,Length,Date,Source,Favourites,RTs,Username,id_str
RT @BernJordanMP: If you are a Canadian abroad it is time to come home. Global Affairs Canada is providing 24/7 consular support if you are…,140,2020-03-21 19:17:48,Twitter for iPhone,0,108,JustinTrudeau,1241443911576551424
"RT @BernJordanMP: Si vous êtes un Cdn à l'étranger il est temps de rentrer chez vous. Si vous êtes touché par COVID-19, Affaires mondiales…",139,2020-03-21 19:17:46,Twitter for iPhone,0,27,JustinTrudeau,1241443903561236484
"Today is the International Day for the Elimination of Racial Discrimination, and as we continue to deal with COVID-19, it’s more important than ever that we fight the spread of fear, misinformation, and stigma - and instead promote diversity and inclusion. https://t.co/IwlGXVFwL0",280,2020-03-21 18:28:26,Twitter for iPhone,3600,890,JustinTrudeau,1241431487892815873
"En cette Journée internationale pour l’élimination de la discrimination raciale, il est important de se rappeler de lutter contre la peur, la désinformation et la stigmatisation dans le contexte de la COVID-19. Favorisons la diversité et l’inclusion. https://t.co/04jF8eyEmK",274,2020-03-21 18:28:13,Twitter for iPhone,189,45,JustinTrudeau,1241431436202213381
RT @cathmckenna: We are working with Canadian airlines to make commercial flights available for as many stranded Canadians as possible to b…,140,2020-03-21 18:18:39,Twitter for iPhone,0,99,JustinTrudeau,1241429029196095489
RT @cathmckenna: Nous travaillons avec des lignes aériennes canadiennes pour rendre les vols commerciaux plus accessibles aux Canadiens à l…,140,2020-03-21 18:18:38,Twitter for iPhone,0,19,JustinTrudeau,1241429021587619840
"RT @FP_Champagne: Earlier today, I held a call with counterparts from around the world to discuss helping our citizens and coordinating the…",140,2020-03-21 18:04:06,Twitter for iPhone,0,70,JustinTrudeau,1241425366482288641
"RT @FP_Champagne: Plus tôt ajd, j'ai convoqué un appel avec des homologues étrangers pour discuter de l'aide pour nos citoyens et de la coo…",140,2020-03-21 18:04:02,Twitter for iPhone,0,24,JustinTrudeau,1241425349705113600
"And to the airline staff - including pilots and air crews - who are stepping up to the plate even during a very difficult time for the industry, thank you. You’re helping our friends, our neighbours, and our loved ones come home - and we're very grateful.",255,2020-03-21 16:25:01,Twitter for iPhone,1422,245,JustinTrudeau,1241400430002941961
"For more information on the support we’re providing Canadians abroad and the measures we’re taking to help them find a way home, click here: https://t.co/t8miE1f6Xd",164,2020-03-21 16:25:00,Twitter for iPhone,652,131,JustinTrudeau,1241400428123873280
"If you’re on one of these flights, the same public health policies that apply to anyone else coming into the country will apply to you: You must self-isolate for 14 days. This is about keeping yourself and your neighbours safe, and we need everyone to do their part.",266,2020-03-21 16:25:00,Twitter for iPhone,484,71,JustinTrudeau,1241400427075305473
"The first flight is leaving from Morocco today, and there will be more flights to other locations in the coming days. We’re working around the clock to make sure the airlines have commercial flights available for as many Canadians abroad as possible.",250,2020-03-21 16:25:00,Twitter for iPhone,478,68,JustinTrudeau,1241400425754099714
"Whether you’re here at home or currently abroad, we’re doing everything we can to support you and keep you safe. To those who are stranded abroad, we’re working with Canadian airlines to bring you home. And we’re doing our best to reach as many of you as we can.",262,2020-03-21 16:24:59,Twitter for iPhone,9186,1054,JustinTrudeau,1241400422939734016
"Au personnel des compagnies aériennes, pilotes et équipages qui font leur part même dans des temps très difficiles pour l’industrie : merci. Vous aidez nos amis, nos voisins et nos proches à rentrer à la maison, et on vous est extrêmement reconnaissants.",254,2020-03-21 16:24:43,Twitter for iPhone,91,22,JustinTrudeau,1241400356879376387
"Pour obtenir plus de détails sur l’aide qu’on apporte aux Canadiens à l’étranger et les mesures qu’on prend pour les aider à rentrer à la maison, veuillez cliquer ici : https://t.co/MNwwQxDUbA",192,2020-03-21 16:24:43,Twitter for iPhone,79,17,JustinTrudeau,1241400355566637059
"Si vous prenez un de ces vols, les politiques de santé publique en vigueur pour les gens qui arrivent au pays s’appliquent aussi à vous : vous devez vous isoler durant 14 jours. C’est une mesure de protection, pour vous et vos voisins. Tout le monde doit faire sa part.",269,2020-03-21 16:24:43,Twitter for iPhone,14,5,JustinTrudeau,1241400354492895232
Le premier vol part du Maroc aujourd’hui et il y aura des vols partant d’autres endroits au cours des prochains jours. On travaille fort pour s’assurer que les transporteurs aériens offrent des vols commerciaux au plus grand nombre possible de Canadiens à l’étranger.,267,2020-03-21 16:24:42,Twitter for iPhone,25,7,JustinTrudeau,1241400352940986368
"Que vous soyez au pays ou à l’étranger, on fait tout ce qu’on peut pour vous aider et vous protéger. Aux personnes coincées à l’étranger : on travaille avec les transporteurs aériens canadiens pour vous ramener chez vous, et ce, dans les plus brefs délais.",256,2020-03-21 16:24:42,Twitter for iPhone,251,61,JustinTrudeau,1241400349920985088
HAPPENING NOW: I’m giving an update on our plans to help Canadians who are stranded abroad come home. Tune in here: https://t.co/VbJXhN8LR3,139,2020-03-21 15:15:59,Twitter for iPhone,899,183,JustinTrudeau,1241383059754287104
EN DIRECT : Je fais le point sur nos mesures pour aider les Canadiens coincés à l’étranger à rentrer au pays. Pour regarder : https://t.co/i2AxTxp8Ye,149,2020-03-21 15:15:56,Twitter for iPhone,122,33,JustinTrudeau,1241383043987841024
"To be clear, all essential and business travel will continue unimpeded. And if you’re currently visiting the US, please come home and self-isolate for 14 days. Your travel home will not be affected by this measure. For more information, click here: https://t.co/GNI8DoIyJz",272,2020-03-21 01:39:49,Twitter for iPhone,1664,408,JustinTrudeau,1241177662758047746
"At midnight tonight, we’re restricting all non-essential travel across the Canada-US border to slow the spread of COVID-19 and keep you safe. But we’ll preserve supply chains so food, fuel, and life-saving medicines can continue to reach people on both sides of the border.",273,2020-03-21 01:39:48,Twitter for iPhone,14827,2280,JustinTrudeau,1241177660501430273
"Pour être clair, les voyages essentiels ainsi que ceux pour le travail vont continuer. Si vous êtes actuellement en visite aux États-Unis, veuillez rentrer et vous isoler pendant 14 jours. Votre voyage de retour ne sera pas affecté. Détails : https://t.co/BnLm1DxWlj",266,2020-03-21 01:39:44,Twitter for iPhone,110,31,JustinTrudeau,1241177641476030465
"À minuit ce soir, on restreint tout passage non essentiel à la frontière Canada-É.-U. pour ralentir la propagation de la COVID-19 et vous protéger. On maintient les chaînes d’approvisionnement pour assurer l’accès de nos citoyens à la nourriture, au carburant et aux médicaments.",279,2020-03-21 01:39:43,Twitter for iPhone,313,76,JustinTrudeau,1241177639953580033
"RT @MarcGarneau: These are truly unprecedented times. In the midst of these great disruptions to our daily lives, there are thousands of wo…",140,2020-03-21 01:13:55,Twitter for iPhone,0,109,JustinTrudeau,1241171145094807553
"RT @MarcGarneau: Nous faisons face à une situation sans précédent. Alors que nos vies quotidiennes sont bouleversées, des milliers de trava…",140,2020-03-21 01:13:52,Twitter for iPhone,0,20,JustinTrudeau,1241171132998455297
RT @marcomendicino: TRAVEL UPDATE: Our govt. will continue to take measures to protect Canadians’ health and safety to reduce the spread of…,140,2020-03-21 01:08:41,Twitter for iPhone,0,119,JustinTrudeau,1241169826220998661
RT @marcomendicino: MISE À JOUR VOYAGEURS : Notre gouvernement continuera à prendre les mesures nécessaires pour protéger la santé et la sé…,140,2020-03-21 01:08:37,Twitter for iPhone,0,23,JustinTrudeau,1241169809620062210
"RT @PattyHajdu: It’s important to connect with Canadians across the country to make sure they’re prepared for #COVID19, and ensure we’re do…",140,2020-03-21 00:33:11,Twitter for iPhone,0,93,JustinTrudeau,1241160895226687488
"RT @PattyHajdu: Il est important de communiquer avec les Canadiens de tout le pays pour s’assurer qu’ils sont prêts pour la #COVID19, et no…",140,2020-03-21 00:33:09,Twitter for iPhone,0,28,JustinTrudeau,1241160886175313921
"To deal with COVID-19, we need everyone to do their part - this needs to be a Team Canada effort. That’s why we’re helping businesses right across the country produce supplies that will keep you safe. Watch this video and click this link for more info: https://t.co/HgSQPAcgUb https://t.co/oQLS9gagdN",300,2020-03-21 00:02:06,Twitter Media Studio,8273,1964,JustinTrudeau,1241153073311035392
"Pour faire face à la COVID-19, on doit tous contribuer à l’effort canadien. On aide donc les entreprises du pays à produire des fournitures qui assureront votre sécurité. Pour en savoir plus, regardez cette vidéo et cliquez sur ce lien : https://t.co/jiz0jeizhX https://t.co/NlrI7LTNOa",285,2020-03-21 00:01:40,Twitter Media Studio,1581,354,JustinTrudeau,1241152962484895745
"RT @FilomenaTassi: From janitors, cleaners and grocery clerks to transportation workers, from civil servants to front-line medical workers,…",140,2020-03-20 23:45:45,Twitter for iPhone,0,148,JustinTrudeau,1241148955477651463
"RT @FilomenaTassi: Des concierges et nettoyeurs aux travailleurs des transports, des fonctionnaires aux travailleurs médicaux de première l…",140,2020-03-20 23:45:42,Twitter for iPhone,0,23,JustinTrudeau,1241148943821651977
"COVID-19 is an evolving global challenge, and yesterday I spoke with @SwedishPM Löfven about the need for international coordination. We also talked about the measures we're both taking to keep people safe and protect our economies. More on our call: https://t.co/Ut60deG5xK",274,2020-03-20 23:36:44,Twitter for iPhone,607,101,JustinTrudeau,1241146688158552065
La COVID-19 est un enjeu mondial en pleine évolution. J’ai parlé hier avec le @SwedishPM Löfven de l’importance de la coordination internationale. Nous avons aussi discuté de nos mesures pour protéger nos gens et nos économies. Détails : https://t.co/tPFm4EHhF2,261,2020-03-20 23:35:54,Twitter for iPhone,82,16,JustinTrudeau,1241146478443323395
RT @AnitaOakville: Canada’s plan to mobilize industry in our fight against #COVID19 is an incredibly important tool in our whole-of-governm…,140,2020-03-20 22:50:47,Twitter for iPhone,0,92,JustinTrudeau,1241135123657109504
RT @AnitaOakville: Le Plan canadien de mobilisation du secteur industriel pour lutter contre la #COVID19 est un outil incroyablement import…,140,2020-03-20 22:50:44,Twitter for iPhone,0,21,JustinTrudeau,1241135110554095616
"RT @melaniejoly: As we go through this challenging situation together, we are here for you. It is a difficult time for businesses and worke…",140,2020-03-20 22:08:45,Twitter for iPhone,0,64,JustinTrudeau,1241124544666091524
"RT @melaniejoly: Alors que nous traversons ensemble cette situation exceptionnelle, on est là pour vous. C’est une période difficile pour l…",140,2020-03-20 22:08:43,Twitter for iPhone,0,28,JustinTrudeau,1241124536277504000
"RT @FP_Champagne: ADVISORY TO CANADIANS IN MOROCCO: 

@AirCanada will operate a flight tomorrow. See below for details. The government is p…",140,2020-03-20 21:57:53,Twitter for iPhone,0,185,JustinTrudeau,1241121812827770881
"RT @FP_Champagne: AVIS AUX CANADIENS AU MAROC :

@AirCanada effectuera un vol demain. Voir dessous pour plus de détails. Le gouvernement es…",140,2020-03-20 21:57:51,Twitter for iPhone,0,45,JustinTrudeau,1241121803965280256
RT @s_guilbeault: An update on the economic impacts of #Covid_19 in the sports &amp; cultural communities. https://t.co/qVEkX3ipyt,130,2020-03-20 21:45:39,Twitter for iPhone,0,54,JustinTrudeau,1241118732161859585
RT @s_guilbeault: Mise à jour sur les impacts économiques de la #Covid_19 sur les communautés sportives et culturelles. https://t.co/L9yMeN…,140,2020-03-20 21:45:36,Twitter for iPhone,0,19,JustinTrudeau,1241118721965465601
RT @AnthonyRota: It comes down to this: Social distancing is essential to limiting the spread of the coronavirus. Please do your part to #F…,140,2020-03-20 21:33:52,Twitter for iPhone,0,152,JustinTrudeau,1241115766528684032
RT @AnthonyRota: Il s’agit de ceci : La distanciation sociale est essentielle pour limiter la propagation du coronavirus. Veuillez faire vo…,140,2020-03-20 21:33:49,Twitter for iPhone,0,25,JustinTrudeau,1241115756236021761
"I also recommend you follow these accounts to get the best, most up-to-date local information: @CDCofBC, @CMOH_Alberta, @SaskHealth, @Roussin_Brent, @MBGov, @ONTHealth, @Sante_QC, @NBHealth, @NSHealth, @Health_PEI, @HCS_GovNL, @YukonGov, @NWT_CPHO, and @GOVofNUNAVUT. #FF",271,2020-03-20 20:37:02,Twitter for iPhone,270,84,JustinTrudeau,1241101466527563777
"We’re working with public health officials across the country to keep you and your family safe. And as the COVID-19 situation continues to evolve, I encourage you to follow Dr. Theresa Tam (@CPHO_Canada) and @GovCanHealth for the latest updates and advice. #FF",260,2020-03-20 20:37:01,Twitter for iPhone,1457,277,JustinTrudeau,1241101461783826433
